created_at,annotation_type,book_key,corpus_row,google_volume_id,canonical_isbn_13,isbn_13,isbn_10,title,author,concept_slug,concept_name,parent_slug,parent_name,strength,strength_label,notes
2026-05-17T08:47:31+00:00,manual,isbn13:9780231527095,440,2n0VImAHVv0C,9780231527095,9780231527095,0231527098,The Most Important Thing,Howard Marks,business_cycles_and_market_cycles,Business Cycles and Market Cycles,macro_cycles_and_economic_context,"Macro, Cycles, and Economic Context",1.0,confirmed,"Central. Ch. 8 “Being Attentive to Cycles,” Ch. 9 “Awareness of the Pendulum,” and Ch. 15 “Having a Sense for Where We Stand” teach cyclicality, investor sentiment cycles, credit cycles, and market positioning."
2026-05-17T08:47:46+00:00,manual,isbn13:9780231527095,440,2n0VImAHVv0C,9780231527095,9780231527095,0231527098,The Most Important Thing,Howard Marks,cognitive_biases,Cognitive Biases,trading_psychology_and_behavioral_finance,Trading Psychology and Behavioral Finance,1.0,confirmed,"Central. Ch. 10 “Combating Negative Influences” teaches greed, fear, FOMO, crowd influence, suspension of disbelief, overconfidence, and psychological errors as major sources of investment mistakes"
2026-05-17T08:47:58+00:00,manual,isbn13:9780231527095,440,2n0VImAHVv0C,9780231527095,9780231527095,0231527098,The Most Important Thing,Howard Marks,emotional_discipline,Emotional Discipline,trading_psychology_and_behavioral_finance,Trading Psychology and Behavioral Finance,1.0,confirmed,"Central. Ch. 9–10 discuss resisting greed/fear cycles; Ch. 13 “Patient Opportunism” teaches patience, avoiding impulsive yield-chasing, and waiting for favorable opportunities."
2026-05-17T08:48:15+00:00,manual,isbn13:9780231527095,440,2n0VImAHVv0C,9780231527095,9780231527095,0231527098,The Most Important Thing,Howard Marks,probabilistic_thinking_and_uncertainty,Probabilistic Thinking and Uncertainty,trading_psychology_and_behavioral_finance,Trading Psychology and Behavioral Finance,1.0,confirmed,"Central. Ch. 14 “Knowing What You Don’t Know” and Ch. 16 “Appreciating the Role of Luck” teach forecasting limits, randomness, alternative histories, and uncertainty-aware investing."
2026-05-17T08:48:27+00:00,manual,isbn13:9780231527095,440,2n0VImAHVv0C,9780231527095,9780231527095,0231527098,The Most Important Thing,Howard Marks,process_oriented_decision_making,Process-Oriented Decision Making,trading_psychology_and_behavioral_finance,Trading Psychology and Behavioral Finance,1.0,confirmed,Central. Ch. 1 “Second-Level Thinking” teaches deeper decision process over surface judgments; Ch. 16 emphasizes judging decisions separately from lucky outcomes.
2026-05-17T08:48:42+00:00,manual,isbn13:9780231527095,440,2n0VImAHVv0C,9780231527095,9780231527095,0231527098,The Most Important Thing,Howard Marks,passive_vs_active_portfolio_management,Passive vs Active Portfolio Management,portfolio_construction_and_asset_allocation,Portfolio Construction and Asset Allocation,0.5,weak,"Present but secondary. Ch. 2 discusses EMH and the difficulty of beating the market; Ch. 19 contrasts passive indexing with active attempts to add alpha, but this is not the book’s main instructional focus."
2026-05-17T08:49:26+00:00,manual,isbn13:9780684840079,441,66xTDwAAQBAJ,9780684840079,9780684840079,0684840073,You Can Be a Stock Market Genius,Joel Greenblatt,asset_classes_and_financial_instruments,Asset Classes and Financial Instruments,market_foundations,Market Foundations,1.0,confirmed,"Central. The book teaches special-situation instruments across Ch.3 spinoffs/rights offerings, Ch.4 risk arbitrage and merger securities, Ch.5 bankruptcy/restructuring securities, and Ch.6 recapitalizations, stub stocks, LEAPS, warrants, and options."
2026-05-17T08:49:48+00:00,manual,isbn13:9780684840079,441,66xTDwAAQBAJ,9780684840079,9780684840079,0684840073,You Can Be a Stock Market Genius,Joel Greenblatt,market_participants_and_incentives,Market Participants and Incentives,market_foundations,Market Foundations,1.0,confirmed,"Central. The investment edge repeatedly comes from understanding who is forced or incentivized to buy/sell: institutional holders dumping spinoffs, insiders’ option incentives, vulture investors in bankruptcy, and management incentives in recaps. Ch.3 “Insider Tips,” Ch.5 bankruptcy discussion, Ch.6 recap/stub stock sections."
2026-05-17T08:50:05+00:00,manual,isbn13:9780684840079,441,66xTDwAAQBAJ,9780684840079,9780684840079,0684840073,You Can Be a Stock Market Genius,Joel Greenblatt,price_formation_and_market_efficiency,Price Formation and Market Efficiency,market_foundations,Market Foundations,1.0,confirmed,"Central. The book’s thesis is that special situations create temporary mispricing because securities are neglected, forced-sold, misunderstood, or outside normal investor mandates. Ch.2 “Look Down, Not Up”; Ch.3 spinoffs; Ch.6 options around corporate change"
2026-05-17T08:50:27+00:00,manual,isbn13:9780684840079,441,66xTDwAAQBAJ,9780684840079,9780684840079,0684840073,You Can Be a Stock Market Genius,Joel Greenblatt,risk_reward_and_expectancy,Risk-Reward and Expectancy,risk_management,Risk Management,1.0,confirmed,"Central. Ch.2 explicitly frames upside/downside as the key investment concept, Ch.4 teaches risk arbitrage deal/timing risk, and Ch.6 compares leveraged upside/downside in stub stocks and LEAPS."
2026-05-17T08:50:43+00:00,manual,isbn13:9780684840079,441,66xTDwAAQBAJ,9780684840079,9780684840079,0684840073,You Can Be a Stock Market Genius,Joel Greenblatt,margin_of_safety,Margin of Safety,fundamental_analysis_and_valuation,Fundamental Analysis and Valuation,1.0,confirmed,"Ch.2 “Look Down, Not Up” teaches downside-first investing, using Graham’s margin-of-safety logic as a core screen before considering upside."
2026-05-17T08:51:07+00:00,manual,isbn13:9780684840079,441,66xTDwAAQBAJ,9780684840079,9780684840079,0684840073,You Can Be a Stock Market Genius,Joel Greenblatt,leverage_and_margin_risk,Leverage and Margin Risk,risk_management,Risk Management,1.0,confirmed,"Central. Ch.6 directly teaches leveraged recaps, stub stocks, LEAPS, warrants, and options, including how leverage magnifies both upside and downside"
2026-05-17T08:51:24+00:00,manual,isbn13:9780684840079,441,66xTDwAAQBAJ,9780684840079,9780684840079,0684840073,You Can Be a Stock Market Genius,Joel Greenblatt,credit_debt_and_financial_crises,"Credit, Debt, and Financial Crises",macro_cycles_and_economic_context,"Macro, Cycles, and Economic Context",1.0,confirmed,"Central for distressed investing, though not macro-focused. Ch.5 teaches bankruptcies, restructurings, bank debt, bonds, trade claims, and securities issued after reorganization"
2026-05-17T08:51:42+00:00,manual,isbn13:9780684840079,441,66xTDwAAQBAJ,9780684840079,9780684840079,0684840073,You Can Be a Stock Market Genius,Joel Greenblatt,strategy_design_and_rule_definition,Strategy Design and Rule Definition,strategy_systems_and_execution,"Strategy, Systems, and Execution",1.0,confirmed,"Central. Chs.3–6 function as rule-based playbooks for special situations: what to look for, what to avoid, where mispricing appears, and how to evaluate each setup. Ch.7 adds source-finding rules through SEC filings."
2026-05-17T08:51:56+00:00,manual,isbn13:9780684840079,441,66xTDwAAQBAJ,9780684840079,9780684840079,0684840073,You Can Be a Stock Market Genius,Joel Greenblatt,financial_statement_analysis,Financial Statement Analysis,fundamental_analysis_and_valuation,Fundamental Analysis and Valuation,0.5,weak,"Present but secondary. Ch.7 covers 10-Ks, 10-Qs, balance sheets, income statements, cash flow statements, and free cash flow, but mainly as practical support for special-situation investing rather than a full financial-statement-analysis text."
2026-05-17T08:52:10+00:00,manual,isbn13:9780684840079,441,66xTDwAAQBAJ,9780684840079,9780684840079,0684840073,You Can Be a Stock Market Genius,Joel Greenblatt,intrinsic_value_estimation,Intrinsic Value Estimation,fundamental_analysis_and_valuation,Fundamental Analysis and Valuation,0.5,weak,"Present throughout the case studies and Ch.7 free-cash-flow discussion, but the book does not teach a full formal valuation framework. It uses valuation mainly to identify mispriced special situations."
2026-05-17T08:52:26+00:00,manual,isbn13:9780684840079,441,66xTDwAAQBAJ,9780684840079,9780684840079,0684840073,You Can Be a Stock Market Genius,Joel Greenblatt,trade_planning_and_preparation,Trade Planning and Preparation,strategy_systems_and_execution,"Strategy, Systems, and Execution",0.5,weak,"Present as research preparation: Ch.7 explains which filings to inspect for spinoffs, mergers, recapitalizations, restructurings, tender offers, insider ownership, and catalysts"
2026-05-17T08:52:42+00:00,manual,isbn13:9780684840079,441,66xTDwAAQBAJ,9780684840079,9780684840079,0684840073,You Can Be a Stock Market Genius,Joel Greenblatt,diversification,Diversification,portfolio_construction_and_asset_allocation,Portfolio Construction and Asset Allocation,0.5,weak,"Secondary. Ch.2 discusses focused portfolios, broader asset diversification, cash buffers, and avoiding forced selling, but portfolio construction is not the book’s main purpose."
2026-05-17T08:54:18+00:00,manual,isbn13:9780471773627,442,dkeyU_3FhsMC,9780471773627,9780471773627,047177362X,The Little Book That Beats the Market,Joel Greenblatt,strategy_design_and_rule_definition,Strategy Design and Rule Definition,strategy_systems_and_execution,"Strategy, Systems, and Execution",1.0,confirmed,"Central book concept: the “magic formula” is a rule-based stock-selection strategy using high earnings yield + high return on capital. Covered directly in Chapter Six, Step-by-Step Instructions, and The Magic Formula appendix."
2026-05-17T08:54:34+00:00,manual,isbn13:9780471773627,442,dkeyU_3FhsMC,9780471773627,9780471773627,047177362X,The Little Book That Beats the Market,Joel Greenblatt,business_quality_and_competitive_advantage,Business Quality and Competitive Advantage,fundamental_analysis_and_valuation,Fundamental Analysis and Valuation,1.0,confirmed,"The book centrally teaches buying “good businesses,” operationalized mainly through high return on capital. Covered in Chapter Six and detailed in The Magic Formula appendix."
2026-05-17T08:54:48+00:00,manual,isbn13:9780471773627,442,dkeyU_3FhsMC,9780471773627,9780471773627,047177362X,The Little Book That Beats the Market,Joel Greenblatt,valuation_multiples_and_relative_valuation,Valuation Multiples and Relative Valuation,fundamental_analysis_and_valuation,Fundamental Analysis and Valuation,1.0,confirmed,Central use of earnings yield / EBIT-to-enterprise-value as the cheapness measure; this is the valuation half of the formula. Covered in Chapter Six and The Magic Formula appendix.
2026-05-17T08:55:00+00:00,manual,isbn13:9780471773627,442,dkeyU_3FhsMC,9780471773627,9780471773627,047177362X,The Little Book That Beats the Market,Joel Greenblatt,portfolio_rebalancing,Portfolio Rebalancing,portfolio_construction_and_asset_allocation,Portfolio Construction and Asset Allocation,1.0,confirmed,"The implementation rules explicitly teach staggered buying, one-year holding periods, selling/replacing batches, and tax-aware timing. Covered in Step-by-Step Instructions."
2026-05-17T08:55:25+00:00,manual,isbn13:9780471773627,442,dkeyU_3FhsMC,9780471773627,9780471773627,047177362X,The Little Book That Beats the Market,Joel Greenblatt,diversification,Diversification,portfolio_construction_and_asset_allocation,Portfolio Construction and Asset Allocation,0.5,weak,"The book recommends holding roughly 20–30 magic-formula stocks, but diversification is a supporting implementation rule rather than the main teaching object"
2026-05-17T08:55:42+00:00,manual,isbn13:9780471773627,442,dkeyU_3FhsMC,9780471773627,9780471773627,047177362X,The Little Book That Beats the Market,Joel Greenblatt,backtesting_and_strategy_validation,Backtesting and Strategy Validation,strategy_systems_and_execution,"Strategy, Systems, and Execution",0.5,weak,"The book uses historical testing of the magic formula, including a 17-year return study, but it does not deeply teach backtesting methodology."
2026-05-17T08:56:00+00:00,manual,isbn13:9780471773627,442,dkeyU_3FhsMC,9780471773627,9780471773627,047177362X,The Little Book That Beats the Market,Joel Greenblatt,financial_statement_analysis,Financial Statement Analysis,fundamental_analysis_and_valuation,Fundamental Analysis and Valuation,0.5,weak,"Uses accounting-derived metrics such as EBIT, enterprise value, tangible capital employed, goodwill exclusion, and debt adjustment, but only as inputs to the formula."
2026-05-17T08:56:15+00:00,manual,isbn13:9780471773627,442,dkeyU_3FhsMC,9780471773627,9780471773627,047177362X,The Little Book That Beats the Market,Joel Greenblatt,emotional_discipline,Emotional Discipline,trading_psychology_and_behavioral_finance,Trading Psychology and Behavioral Finance,0.5,weak,"The book teaches patience, tolerance of underperformance, and maintaining a 3–5 year horizon, but psychology is secondary to the formula."
2026-05-17T08:56:59+00:00,manual,isbn13:9781953953247,443,2unAEAAAQBAJ,9781953953247,9781953953247,1953953247,Poor Charlie’s Almanack,Charles T. Munger,process_oriented_decision_making,Process-Oriented Decision Making,trading_psychology_and_behavioral_finance,Trading Psychology and Behavioral Finance,1.0,confirmed,"Central Munger theme: disciplined decision process, checklists, inversion, multidisciplinary models, and “two-track analysis.” Covered in Chapter 2: The Munger Approach to Life, Learning, and Decision Making and checklist sections"
2026-05-17T08:57:13+00:00,manual,isbn13:9781953953247,443,2unAEAAAQBAJ,9781953953247,9781953953247,1953953247,Poor Charlie’s Almanack,Charles T. Munger,cognitive_biases,Cognitive Biases,trading_psychology_and_behavioral_finance,Trading Psychology and Behavioral Finance,1.0,confirmed,"Major explicit coverage through Talk Eleven: The Psychology of Human Misjudgment, including standard causes of misjudgment and lollapalooza effects"
2026-05-17T08:57:31+00:00,manual,isbn13:9781953953247,443,2unAEAAAQBAJ,9781953953247,9781953953247,1953953247,Poor Charlie’s Almanack,Charles T. Munger,business_quality_and_competitive_advantage,Business Quality and Competitive Advantage,fundamental_analysis_and_valuation,Fundamental Analysis and Valuation,1.0,confirmed,"The book centrally teaches assessing durable competitive advantage, moats, management quality, pricing power, scalability, and business durability. Covered in Chapter 2 / Munger Approach sections on investment analysis"
2026-05-17T08:57:55+00:00,manual,isbn13:9781953953247,443,2unAEAAAQBAJ,9781953953247,9781953953247,1953953247,Poor Charlie’s Almanack,Charles T. Munger,emotional_discipline,Emotional Discipline,trading_psychology_and_behavioral_finance,Trading Psychology and Behavioral Finance,1.0,confirmed,"Patience, discipline, objectivity, avoiding herd behavior, and willingness to sit with cash are core parts of Munger’s investment temperament. Covered in Chapter 2."
2026-05-17T08:58:09+00:00,manual,isbn13:9781953953247,443,2unAEAAAQBAJ,9781953953247,9781953953247,1953953247,Poor Charlie’s Almanack,Charles T. Munger,financial_statement_analysis,Financial Statement Analysis,fundamental_analysis_and_valuation,Fundamental Analysis and Valuation,0.5,weak,"Munger treats accounting and financial reports skeptically, using owner earnings, liabilities, working capital, goodwill, stock options, pensions, and free cash flow, but this is not a technical accounting textbook."
2026-05-17T08:58:23+00:00,manual,isbn13:9781953953247,443,2unAEAAAQBAJ,9781953953247,9781953953247,1953953247,Poor Charlie’s Almanack,Charles T. Munger,intrinsic_value_estimation,Intrinsic Value Estimation,fundamental_analysis_and_valuation,Fundamental Analysis and Valuation,0.5,weak,"Intrinsic value is present as part of comparing business value to market price, but the book does not teach a full valuation framework step by step."
2026-05-17T08:58:37+00:00,manual,isbn13:9781953953247,443,2unAEAAAQBAJ,9781953953247,9781953953247,1953953247,Poor Charlie’s Almanack,Charles T. Munger,margin_of_safety,Margin of Safety,fundamental_analysis_and_valuation,Fundamental Analysis and Valuation,0.5,weak,"The concept appears as part of the Buffett/Munger value-investing framework, but it is not the book’s dominant teaching focus."
2026-05-17T08:58:49+00:00,manual,isbn13:9781953953247,443,2unAEAAAQBAJ,9781953953247,9781953953247,1953953247,Poor Charlie’s Almanack,Charles T. Munger,diversification,Diversification,portfolio_construction_and_asset_allocation,Portfolio Construction and Asset Allocation,0.5,weak,"The book explicitly discusses concentration versus broad diversification, especially in Talk Six: Investment Practices of Leading Charitable Foundations, but mostly as Munger’s concentrated-investing philosophy."
2026-05-17T08:59:05+00:00,manual,isbn13:9781953953247,443,2unAEAAAQBAJ,9781953953247,9781953953247,1953953247,Poor Charlie’s Almanack,Charles T. Munger,probabilistic_thinking_and_uncertainty,Probabilistic Thinking and Uncertainty,trading_psychology_and_behavioral_finance,Trading Psychology and Behavioral Finance,0.5,weak,"Probability, uncertainty, inversion, and multidisciplinary thinking are recurring decision tools, but not developed as a formal probability framework."
2026-05-17T08:59:44+00:00,manual,isbn13:9780471445494,455,qxkiYul2wgoC,9780471445494,9780471445494,0471445495,The Alchemy of Finance,George Soros,price_formation_and_market_efficiency,Price Formation and Market Efficiency,market_foundations,Market Foundations,1.0,confirmed,"Central argument: prices do not merely reflect fundamentals; under reflexivity, prices can influence fundamentals. Covered in Chapter 1: The Theory of Reflexivity and Chapter 2: Reflexivity in the Stock Market"
2026-05-17T09:00:01+00:00,manual,isbn13:9780471445494,455,qxkiYul2wgoC,9780471445494,9780471445494,0471445495,The Alchemy of Finance,George Soros,cognitive_biases,Cognitive Biases,trading_psychology_and_behavioral_finance,Trading Psychology and Behavioral Finance,1.0,confirmed,"Soros builds the theory around participants’ biased perceptions and imperfect understanding. Covered in Chapter 1: The Theory of Reflexivity, especially “Participants’ Bias.”"
2026-05-17T09:00:14+00:00,manual,isbn13:9780471445494,455,qxkiYul2wgoC,9780471445494,9780471445494,0471445495,The Alchemy of Finance,George Soros,market_structure_and_regime_identification,Market Structure and Regime Identification,technical_analysis_and_market_structure,Technical Analysis and Market Structure,1.0,confirmed,"The near-equilibrium vs far-from-equilibrium distinction, regime change, and reflexive boom-bust structures are central. Covered in the Preface and Chapter 1."
2026-05-17T09:00:27+00:00,manual,isbn13:9780471445494,455,qxkiYul2wgoC,9780471445494,9780471445494,0471445495,The Alchemy of Finance,George Soros,currency_and_global_macro_forces,Currency and Global Macro Forces,macro_cycles_and_economic_context,"Macro, Cycles, and Economic Context",1.0,confirmed,"The book gives chapter-level treatment to currencies, exchange rates, global macro instability, and trend-following speculation. Covered in Chapter 3: Reflexivity in the Currency Market and Part V: Toward an International Central Bank."
2026-05-17T09:00:41+00:00,manual,isbn13:9780471445494,455,qxkiYul2wgoC,9780471445494,9780471445494,0471445495,The Alchemy of Finance,George Soros,credit_debt_and_financial_crises,"Credit, Debt, and Financial Crises",macro_cycles_and_economic_context,"Macro, Cycles, and Economic Context",1.0,confirmed,"Major coverage of international debt, lending systems, banking instability, and crisis dynamics. Covered in Chapter 4: The Credit and Regulatory Cycle, Chapter 5: The International Debt Problem, and later historical/prescriptive chapters."
2026-05-17T09:00:57+00:00,manual,isbn13:9780471445494,455,qxkiYul2wgoC,9780471445494,9780471445494,0471445495,The Alchemy of Finance,George Soros,business_cycles_and_market_cycles,Business Cycles and Market Cycles,macro_cycles_and_economic_context,"Macro, Cycles, and Economic Context",1.0,confirmed,"Reflexive boom-bust cycles, credit expansion, market turning points, and recurrent crisis patterns are central to the book’s macro framework. Covered in Chapter 4: The Credit and Regulatory Cycle and the historical sections."
2026-05-17T09:01:15+00:00,manual,isbn13:9780471445494,455,qxkiYul2wgoC,9780471445494,9780471445494,0471445495,The Alchemy of Finance,George Soros,interest_rates_and_monetary_policy,Interest Rates and Monetary Policy,macro_cycles_and_economic_context,"Macro, Cycles, and Economic Context",1.0,confirmed,"Monetary authorities, central-bank intervention, exchange-rate systems, and international monetary reform receive chapter-level coverage, especially Part V: Toward an International Central Bank"
2026-05-17T09:01:27+00:00,manual,isbn13:9780471445494,455,qxkiYul2wgoC,9780471445494,9780471445494,0471445495,The Alchemy of Finance,George Soros,probabilistic_thinking_and_uncertainty,Probabilistic Thinking and Uncertainty,trading_psychology_and_behavioral_finance,Trading Psychology and Behavioral Finance,0.5,weak,"The book repeatedly emphasizes imperfect understanding, indeterminacy, and the limits of prediction, but not as a practical probability framework."
2026-05-17T09:01:38+00:00,manual,isbn13:9780471445494,455,qxkiYul2wgoC,9780471445494,9780471445494,0471445495,The Alchemy of Finance,George Soros,market_participants_and_incentives,Market Participants and Incentives,market_foundations,Market Foundations,0.5,weak,"Participants’ behavior, speculators, bankers, borrowers, regulators, and feedback loops are important, but mainly as part of reflexivity rather than a standalone market-microstructure lesson."
2026-05-17T09:01:48+00:00,manual,isbn13:9780471445494,455,qxkiYul2wgoC,9780471445494,9780471445494,0471445495,The Alchemy of Finance,George Soros,backtesting_and_strategy_validation,Backtesting and Strategy Validation,strategy_systems_and_execution,"Strategy, Systems, and Execution",0.5,weak,"The “real-time experiment” and later evaluation test Soros’s framework against market developments, but this is not conventional backtesting instruction."
2026-05-17T09:03:16+00:00,manual,isbn13:9780470579657,444,XCL9bkrOrpcC,9780470579657,9780470579657,047057965X,Equity Asset Valuation,"Jerald E. Pinto, Elaine Henry, Thomas R. Robinson, John D. Stowe",intrinsic_value_estimation,Intrinsic Value Estimation,fundamental_analysis_and_valuation,Fundamental Analysis and Valuation,1.0,confirmed,"Central coverage. Chapter 1 defines intrinsic value, absolute valuation, present-value/DCF models, and the valuation process; later chapters cover DDM, FCF, and residual income valuation."
2026-05-17T09:03:29+00:00,manual,isbn13:9780470579657,444,XCL9bkrOrpcC,9780470579657,9780470579657,047057965X,Equity Asset Valuation,"Jerald E. Pinto, Elaine Henry, Thomas R. Robinson, John D. Stowe",valuation_multiples_and_relative_valuation,Valuation Multiples and Relative Valuation,fundamental_analysis_and_valuation,Fundamental Analysis and Valuation,1.0,confirmed,"Central coverage. Chapter 6 is explicitly “Market-Based Valuation: Price and Enterprise Value Multiples,” covering P/E, P/B, P/S, EV/EBITDA, EV/Sales, comparables, and multiple indicators"
2026-05-17T09:03:43+00:00,manual,isbn13:9780470579657,444,XCL9bkrOrpcC,9780470579657,9780470579657,047057965X,Equity Asset Valuation,"Jerald E. Pinto, Elaine Henry, Thomas R. Robinson, John D. Stowe",risk_return_tradeoff,Risk-Return Tradeoff,portfolio_construction_and_asset_allocation,Portfolio Construction and Asset Allocation,1.0,confirmed,"Chapter 2 teaches required return, expected return, equity risk premium, CAPM, multifactor models, and WACC as discount-rate inputs for valuation."
2026-05-17T09:03:58+00:00,manual,isbn13:9780470579657,444,XCL9bkrOrpcC,9780470579657,9780470579657,047057965X,Equity Asset Valuation,"Jerald E. Pinto, Elaine Henry, Thomas R. Robinson, John D. Stowe",financial_statement_analysis,Financial Statement Analysis,fundamental_analysis_and_valuation,Fundamental Analysis and Valuation,0.5,weak,"Present but valuation-oriented rather than full FSA. The book discusses earnings quality, reported accounting data, clean surplus issues, fair-value adjustments, intangibles, nonrecurring items, and aggressive accounting practices."
2026-05-17T09:04:13+00:00,manual,isbn13:9780470579657,444,XCL9bkrOrpcC,9780470579657,9780470579657,047057965X,Equity Asset Valuation,"Jerald E. Pinto, Elaine Henry, Thomas R. Robinson, John D. Stowe",earnings_growth_and_profitability_drivers,"Earnings, Growth, and Profitability Drivers",fundamental_analysis_and_valuation,Fundamental Analysis and Valuation,0.5,weak,"Covered through FCF and residual income valuation: sales growth, profit margins, ROE, book value, reinvestment, and sustainable growth affect valuation outputs."
2026-05-17T09:04:25+00:00,manual,isbn13:9780470579657,444,XCL9bkrOrpcC,9780470579657,9780470579657,047057965X,Equity Asset Valuation,"Jerald E. Pinto, Elaine Henry, Thomas R. Robinson, John D. Stowe",business_quality_and_competitive_advantage,Business Quality and Competitive Advantage,fundamental_analysis_and_valuation,Fundamental Analysis and Valuation,0.5,weak,"Secondary. Chapter 1 says business understanding includes industry prospects, competitive position, corporate strategy, and earnings quality, but this is not the book’s main teaching focus."
2026-05-17T09:04:36+00:00,manual,isbn13:9780470579657,444,XCL9bkrOrpcC,9780470579657,9780470579657,047057965X,Equity Asset Valuation,"Jerald E. Pinto, Elaine Henry, Thomas R. Robinson, John D. Stowe",price_formation_and_market_efficiency,Price Formation and Market Efficiency,market_foundations,Market Foundations,0.5,weak,"Present through intrinsic value versus market price and the idea that market price can diverge from intrinsic value, supporting active investing. Not a dedicated market-efficiency text."
2026-05-17T09:05:37+00:00,manual,isbn13:9781118873939,467,5EhKCgAAQBAJ,9781118873939,9781118873939,1118873939,Valuation,"McKinsey & Company Inc., Tim Koller, Marc Goedhart, David Wessels",intrinsic_value_estimation,Intrinsic Value Estimation,fundamental_analysis_and_valuation,Fundamental Analysis and Valuation,1.0,confirmed,"Central coverage. Part II is a step-by-step valuation handbook; Chapter 5 covers enterprise DCF, economic profit, APV, capital cash flow, and equity cash flow models"
2026-05-17T09:05:51+00:00,manual,isbn13:9781118873939,467,5EhKCgAAQBAJ,9781118873939,9781118873939,1118873939,Valuation,"McKinsey & Company Inc., Tim Koller, Marc Goedhart, David Wessels",earnings_growth_and_profitability_drivers,"Earnings, Growth, and Profitability Drivers",fundamental_analysis_and_valuation,Fundamental Analysis and Valuation,1.0,confirmed,"Central coverage. The book explicitly states value is driven by ROIC exceeding WACC and by growth; Chapter 3/6 develop ROIC, growth, free cash flow, and economic profit as value drivers."
2026-05-17T09:06:01+00:00,manual,isbn13:9781118873939,467,5EhKCgAAQBAJ,9781118873939,9781118873939,1118873939,Valuation,"McKinsey & Company Inc., Tim Koller, Marc Goedhart, David Wessels",business_quality_and_competitive_advantage,Business Quality and Competitive Advantage,fundamental_analysis_and_valuation,Fundamental Analysis and Valuation,1.0,confirmed,"Central enough for tagging. The value-creation framework covers price premium, cost competitiveness, capital efficiency, sustainability of ROIC, and the economics behind persistent value creation."
2026-05-17T09:06:18+00:00,manual,isbn13:9781118873939,467,5EhKCgAAQBAJ,9781118873939,9781118873939,1118873939,Valuation,"McKinsey & Company Inc., Tim Koller, Marc Goedhart, David Wessels",financial_statement_analysis,Financial Statement Analysis,fundamental_analysis_and_valuation,Fundamental Analysis and Valuation,1.0,confirmed,"Central coverage. Part II includes analyzing historical performance, forecasting performance, calculating ROIC and FCF from financials, and using reorganized financial statements to build valuation models"
2026-05-17T09:06:32+00:00,manual,isbn13:9781118873939,467,5EhKCgAAQBAJ,9781118873939,9781118873939,1118873939,Valuation,"McKinsey & Company Inc., Tim Koller, Marc Goedhart, David Wessels",valuation_multiples_and_relative_valuation,Valuation Multiples and Relative Valuation,fundamental_analysis_and_valuation,Fundamental Analysis and Valuation,1.0,confirmed,"Central coverage. Chapter 12 is “Using Multiples for Valuation,” with emphasis on forecasted-profit multiples and enterprise-value multiples."
2026-05-17T09:06:45+00:00,manual,isbn13:9781118873939,467,5EhKCgAAQBAJ,9781118873939,9781118873939,1118873939,Valuation,"McKinsey & Company Inc., Tim Koller, Marc Goedhart, David Wessels",risk_return_tradeoff,Risk-Return Tradeoff,portfolio_construction_and_asset_allocation,Portfolio Construction and Asset Allocation,1.0,confirmed,"Chapter 10 teaches cost of capital, expected/required return, CAPM, market risk premium, beta, cost of debt, target capital structure, and WACC"
2026-05-17T09:06:57+00:00,manual,isbn13:9781118873939,467,5EhKCgAAQBAJ,9781118873939,9781118873939,1118873939,Valuation,"McKinsey & Company Inc., Tim Koller, Marc Goedhart, David Wessels",leverage_and_margin_risk,Leverage and Margin Risk,risk_management,Risk Management,0.5,weak,"Present through WACC, APV, changing capital structure, cost of debt, target debt ratios, and capital-structure decisions. This is corporate leverage risk, not trading margin mechanics"
2026-05-17T09:07:10+00:00,manual,isbn13:9781118873939,467,5EhKCgAAQBAJ,9781118873939,9781118873939,1118873939,Valuation,"McKinsey & Company Inc., Tim Koller, Marc Goedhart, David Wessels",currency_and_global_macro_forces,Currency and Global Macro Forces,macro_cycles_and_economic_context,"Macro, Cycles, and Economic Context",0.5,weak,"Present in advanced valuation contexts such as cross-border valuation and emerging markets, but not the book’s core conceptual center"
2026-05-17T09:08:06+00:00,manual,isbn13:9780471414902,445,sLQhYjndgwEC,9780471414902,9780471414902,0471414905,Investment Valuation,Aswath Damodaran,intrinsic_value_estimation,Intrinsic Value Estimation,fundamental_analysis_and_valuation,Fundamental Analysis and Valuation,1.0,confirmed,"Central coverage. The book opens with valuation approaches and teaches DDM, FCFE, FCFF, cost-of-capital valuation, APV, terminal value, and equity value per share across Chapters 2 and 12–16."
2026-05-17T09:08:22+00:00,manual,isbn13:9780471414902,445,sLQhYjndgwEC,9780471414902,9780471414902,0471414905,Investment Valuation,Aswath Damodaran,valuation_multiples_and_relative_valuation,Valuation Multiples and Relative Valuation,fundamental_analysis_and_valuation,Fundamental Analysis and Valuation,1.0,confirmed,"Central coverage. Chapters 17–20 cover relative valuation, standardized multiples, earnings multiples, book-value multiples, revenue multiples, and sector-specific multiples"
2026-05-17T09:08:34+00:00,manual,isbn13:9780471414902,445,sLQhYjndgwEC,9780471414902,9780471414902,0471414905,Investment Valuation,Aswath Damodaran,financial_statement_analysis,Financial Statement Analysis,fundamental_analysis_and_valuation,Fundamental Analysis and Valuation,1.0,confirmed,"Chapter 3 is “Understanding Financial Statements,” and later chapters cover measuring earnings, converting earnings to cash flows, financing mix, profitability, and risk measurement"
